district_id,vegetable,price_per_kg_inr,date_updated
7,Green Chilli,42.65,2023-09-03
7,Green Chilli,40.37,2023-09-04
7,Green Chilli,43.5,2023-09-05
7,Green Chilli,39.82,2023-09-06
7,Green Chilli,40.05,2023-09-07
7,Green Chilli,39.4,2023-09-08
7,Green Chilli,45.14,2023-09-09
7,Green Chilli,37.2,2023-09-10
7,Green Chilli,41.76,2023-09-11
7,Green Chilli,36.99,2023-09-12
7,Green Chilli,36.05,2023-09-13
7,Green Chilli,45.01,2023-09-14
7,Green Chilli,40.95,2023-09-15
7,Green Chilli,45.71,2023-09-16
7,Green Chilli,38.25,2023-09-17
7,Green Chilli,42.25,2023-09-18
7,Green Chilli,41.67,2023-09-19
7,Green Chilli,38.73,2023-09-20
7,Green Chilli,41.12,2023-09-21
7,Green Chilli,37.62,2023-09-22
7,Green Chilli,38.74,2023-09-23
7,Green Chilli,39.6,2023-09-24
7,Green Chilli,37.23,2023-09-25
7,Green Chilli,44.69,2023-09-26
7,Green Chilli,40.8,2023-09-27
7,Green Chilli,40.65,2023-09-28
7,Green Chilli,44.07,2023-09-29
7,Green Chilli,41.56,2023-09-30
7,Green Chilli,41.35,2023-10-01
7,Green Chilli,36.7,2023-10-02
7,Green Chilli,43.33,2023-10-03
7,Green Chilli,43.93,2023-10-04
7,Green Chilli,37.86,2023-10-05
7,Green Chilli,41.11,2023-10-06
7,Green Chilli,44.28,2023-10-07
7,Green Chilli,37.31,2023-10-08
7,Green Chilli,45.68,2023-10-09
7,Green Chilli,41.21,2023-10-10
7,Green Chilli,45.69,2023-10-11
7,Green Chilli,39.58,2023-10-12
7,Green Chilli,37.28,2023-10-13
7,Green Chilli,45.53,2023-10-14
7,Green Chilli,36.68,2023-10-15
7,Green Chilli,40.1,2023-10-16
7,Green Chilli,38.48,2023-10-17
7,Green Chilli,38.5,2023-10-18
7,Green Chilli,37.25,2023-10-19
7,Green Chilli,41.06,2023-10-20
7,Green Chilli,43.43,2023-10-21
7,Green Chilli,42.1,2023-10-22
7,Green Chilli,45.3,2023-10-23
7,Green Chilli,40.05,2023-10-24
7,Green Chilli,36.2,2023-10-25
7,Green Chilli,37.74,2023-10-26
7,Green Chilli,38.34,2023-10-27
7,Green Chilli,38.36,2023-10-28
7,Green Chilli,41.53,2023-10-29
7,Green Chilli,38.27,2023-10-30
7,Green Chilli,42.65,2023-10-31
7,Green Chilli,41.01,2023-11-01
7,Green Chilli,43.94,2023-11-02
7,Green Chilli,44.89,2023-11-03
7,Green Chilli,44.02,2023-11-04
7,Green Chilli,42.98,2023-11-05
7,Green Chilli,40.73,2023-11-06
7,Green Chilli,41.19,2023-11-07
7,Green Chilli,38.61,2023-11-08
7,Green Chilli,38.82,2023-11-09
7,Green Chilli,39.41,2023-11-10
7,Green Chilli,42.37,2023-11-11
7,Green Chilli,39.25,2023-11-12
7,Green Chilli,39.51,2023-11-13
7,Green Chilli,43.87,2023-11-14
7,Green Chilli,44.66,2023-11-15
7,Green Chilli,38.74,2023-11-16
7,Green Chilli,38.27,2023-11-17
7,Green Chilli,41.16,2023-11-18
7,Green Chilli,45.19,2023-11-19
7,Green Chilli,37.31,2023-11-20
7,Green Chilli,45.44,2023-11-21
7,Green Chilli,43.86,2023-11-22
7,Green Chilli,44.9,2023-11-23
7,Green Chilli,41.95,2023-11-24
7,Green Chilli,45.88,2023-11-25
7,Green Chilli,41.77,2023-11-26
7,Green Chilli,43.77,2023-11-27
7,Green Chilli,39.55,2023-11-28
7,Green Chilli,44.41,2023-11-29
7,Green Chilli,40.12,2023-11-30
7,Green Chilli,45.9,2023-12-01
7,Green Chilli,45.57,2023-12-02
7,Green Chilli,37.76,2023-12-03
7,Green Chilli,44.35,2023-12-04
7,Green Chilli,43.46,2023-12-05
7,Green Chilli,41.48,2023-12-06
7,Green Chilli,42.36,2023-12-07
7,Green Chilli,37.63,2023-12-08
7,Green Chilli,41.14,2023-12-09
7,Green Chilli,45.71,2023-12-10
7,Green Chilli,41.54,2023-12-11
7,Green Chilli,45.02,2023-12-12
7,Green Chilli,42.32,2023-12-13
7,Green Chilli,41.98,2023-12-14
7,Green Chilli,45.61,2023-12-15
7,Green Chilli,36.75,2023-12-16
7,Green Chilli,40.41,2023-12-17
7,Green Chilli,38.76,2023-12-18
7,Green Chilli,40.43,2023-12-19
7,Green Chilli,38.32,2023-12-20
7,Green Chilli,37.0,2023-12-21
7,Green Chilli,45.53,2023-12-22
7,Green Chilli,39.8,2023-12-23
7,Green Chilli,43.7,2023-12-24
7,Green Chilli,41.25,2023-12-25
7,Green Chilli,39.87,2023-12-26
7,Green Chilli,41.62,2023-12-27
7,Green Chilli,43.39,2023-12-28
7,Green Chilli,39.43,2023-12-29
7,Green Chilli,42.1,2023-12-30
7,Green Chilli,38.24,2023-12-31
7,Green Chilli,44.65,2024-01-01
7,Green Chilli,37.75,2024-01-02
7,Green Chilli,39.27,2024-01-03
7,Green Chilli,40.21,2024-01-04
7,Green Chilli,40.22,2024-01-05
7,Green Chilli,41.65,2024-01-06
7,Green Chilli,41.68,2024-01-07
7,Green Chilli,40.68,2024-01-08
7,Green Chilli,36.71,2024-01-09
7,Green Chilli,39.49,2024-01-10
7,Green Chilli,39.61,2024-01-11
7,Green Chilli,41.78,2024-01-12
7,Green Chilli,41.12,2024-01-13
7,Green Chilli,43.38,2024-01-14
7,Green Chilli,38.01,2024-01-15
7,Green Chilli,37.79,2024-01-16
7,Green Chilli,41.38,2024-01-17
7,Green Chilli,42.28,2024-01-18
7,Green Chilli,37.03,2024-01-19
7,Green Chilli,44.31,2024-01-20
7,Green Chilli,45.19,2024-01-21
7,Green Chilli,36.39,2024-01-22
7,Green Chilli,44.91,2024-01-23
7,Green Chilli,37.11,2024-01-24
7,Green Chilli,38.64,2024-01-25
7,Green Chilli,44.97,2024-01-26
7,Green Chilli,38.13,2024-01-27
7,Green Chilli,38.09,2024-01-28
7,Green Chilli,39.55,2024-01-29
7,Green Chilli,42.53,2024-01-30
7,Green Chilli,43.76,2024-01-31
7,Green Chilli,41.04,2024-02-01
7,Green Chilli,45.66,2024-02-02
7,Green Chilli,42.74,2024-02-03
7,Green Chilli,39.83,2024-02-04
7,Green Chilli,36.67,2024-02-05
7,Green Chilli,36.77,2024-02-06
7,Green Chilli,38.11,2024-02-07
7,Green Chilli,37.89,2024-02-08
7,Green Chilli,36.69,2024-02-09
7,Green Chilli,40.46,2024-02-10
7,Green Chilli,36.94,2024-02-11
7,Green Chilli,40.33,2024-02-12
7,Green Chilli,44.11,2024-02-13
7,Green Chilli,43.55,2024-02-14
7,Green Chilli,44.81,2024-02-15
7,Green Chilli,44.12,2024-02-16
7,Green Chilli,36.5,2024-02-17
7,Green Chilli,40.38,2024-02-18
7,Green Chilli,35.97,2024-02-19
7,Green Chilli,39.59,2024-02-20
7,Green Chilli,41.91,2024-02-21
7,Green Chilli,42.94,2024-02-22
7,Green Chilli,45.43,2024-02-23
7,Green Chilli,42.45,2024-02-24
7,Green Chilli,45.02,2024-02-25
7,Green Chilli,43.5,2024-02-26
7,Green Chilli,37.4,2024-02-27
7,Green Chilli,43.57,2024-02-28
7,Green Chilli,43.57,2024-02-29
7,Green Chilli,40.46,2024-03-01
7,Green Chilli,45.36,2024-03-02
7,Green Chilli,43.72,2024-03-03
7,Green Chilli,36.74,2024-03-04
7,Green Chilli,43.15,2024-03-05
7,Green Chilli,45.25,2024-03-06
7,Green Chilli,41.16,2024-03-07
7,Green Chilli,38.99,2024-03-08
7,Green Chilli,38.43,2024-03-09
7,Green Chilli,39.58,2024-03-10
7,Green Chilli,42.05,2024-03-11
7,Green Chilli,45.58,2024-03-12
7,Green Chilli,42.98,2024-03-13
7,Green Chilli,38.52,2024-03-14
7,Green Chilli,44.81,2024-03-15
7,Green Chilli,43.84,2024-03-16
7,Green Chilli,44.25,2024-03-17
7,Green Chilli,42.02,2024-03-18
7,Green Chilli,40.64,2024-03-19
7,Green Chilli,36.98,2024-03-20
7,Green Chilli,40.11,2024-03-21
7,Green Chilli,43.69,2024-03-22
7,Green Chilli,43.11,2024-03-23
7,Green Chilli,41.1,2024-03-24
7,Green Chilli,43.4,2024-03-25
7,Green Chilli,43.55,2024-03-26
7,Green Chilli,38.65,2024-03-27
7,Green Chilli,42.55,2024-03-28
7,Green Chilli,40.7,2024-03-29
7,Green Chilli,44.05,2024-03-30
7,Green Chilli,40.61,2024-03-31
7,Green Chilli,43.67,2024-04-01
7,Green Chilli,40.51,2024-04-02
7,Green Chilli,43.25,2024-04-03
7,Green Chilli,37.01,2024-04-04
7,Green Chilli,42.86,2024-04-05
7,Green Chilli,40.14,2024-04-06
7,Green Chilli,45.08,2024-04-07
7,Green Chilli,39.95,2024-04-08
7,Green Chilli,42.11,2024-04-09
7,Green Chilli,45.28,2024-04-10
7,Green Chilli,41.47,2024-04-11
7,Green Chilli,45.7,2024-04-12
7,Green Chilli,41.27,2024-04-13
7,Green Chilli,44.69,2024-04-14
7,Green Chilli,36.39,2024-04-15
7,Green Chilli,42.78,2024-04-16
7,Green Chilli,38.55,2024-04-17
7,Green Chilli,41.96,2024-04-18
7,Green Chilli,40.1,2024-04-19
7,Green Chilli,36.71,2024-04-20
7,Green Chilli,39.33,2024-04-21
7,Green Chilli,43.18,2024-04-22
7,Green Chilli,40.28,2024-04-23
7,Green Chilli,38.35,2024-04-24
7,Green Chilli,43.97,2024-04-25
7,Green Chilli,43.44,2024-04-26
7,Green Chilli,36.63,2024-04-27
7,Green Chilli,43.73,2024-04-28
7,Green Chilli,42.67,2024-04-29
7,Green Chilli,38.64,2024-04-30
7,Green Chilli,43.45,2024-05-01
7,Green Chilli,41.79,2024-05-02
7,Green Chilli,43.82,2024-05-03
7,Green Chilli,43.42,2024-05-04
7,Green Chilli,36.93,2024-05-05
7,Green Chilli,43.34,2024-05-06
7,Green Chilli,42.82,2024-05-07
7,Green Chilli,36.67,2024-05-08
7,Green Chilli,45.06,2024-05-09
7,Green Chilli,44.08,2024-05-10
7,Green Chilli,42.9,2024-05-11
7,Green Chilli,43.91,2024-05-12
7,Green Chilli,45.2,2024-05-13
7,Green Chilli,36.5,2024-05-14
7,Green Chilli,43.9,2024-05-15
7,Green Chilli,45.03,2024-05-16
7,Green Chilli,42.33,2024-05-17
7,Green Chilli,44.4,2024-05-18
7,Green Chilli,40.92,2024-05-19
7,Green Chilli,44.65,2024-05-20
7,Green Chilli,44.29,2024-05-21
7,Green Chilli,36.97,2024-05-22
7,Green Chilli,45.82,2024-05-23
7,Green Chilli,40.93,2024-05-24
7,Green Chilli,43.03,2024-05-25
7,Green Chilli,39.64,2024-05-26
7,Green Chilli,45.78,2024-05-27
7,Green Chilli,36.74,2024-05-28
7,Green Chilli,44.02,2024-05-29
7,Green Chilli,42.86,2024-05-30
7,Green Chilli,36.12,2024-05-31
7,Green Chilli,38.52,2024-06-01
7,Green Chilli,45.77,2024-06-02
7,Green Chilli,45.92,2024-06-03
7,Green Chilli,36.72,2024-06-04
7,Green Chilli,42.39,2024-06-05
7,Green Chilli,41.9,2024-06-06
7,Green Chilli,45.92,2024-06-07
7,Green Chilli,44.84,2024-06-08
7,Green Chilli,39.85,2024-06-09
7,Green Chilli,43.3,2024-06-10
7,Green Chilli,37.74,2024-06-11
7,Green Chilli,42.85,2024-06-12
7,Green Chilli,42.91,2024-06-13
7,Green Chilli,41.27,2024-06-14
7,Green Chilli,38.88,2024-06-15
7,Green Chilli,40.47,2024-06-16
7,Green Chilli,44.82,2024-06-17
7,Green Chilli,41.61,2024-06-18
7,Green Chilli,37.09,2024-06-19
7,Green Chilli,37.66,2024-06-20
7,Green Chilli,37.48,2024-06-21
7,Green Chilli,38.63,2024-06-22
7,Green Chilli,42.48,2024-06-23
7,Green Chilli,40.46,2024-06-24
7,Green Chilli,43.95,2024-06-25
7,Green Chilli,43.88,2024-06-26
7,Green Chilli,39.04,2024-06-27
7,Green Chilli,39.57,2024-06-28
7,Green Chilli,37.01,2024-06-29
7,Green Chilli,43.26,2024-06-30
7,Green Chilli,38.56,2024-07-01
7,Green Chilli,42.73,2024-07-02
7,Green Chilli,42.82,2024-07-03
7,Green Chilli,43.1,2024-07-04
7,Green Chilli,45.76,2024-07-05
7,Green Chilli,42.8,2024-07-06
7,Green Chilli,44.01,2024-07-07
7,Green Chilli,38.01,2024-07-08
7,Green Chilli,39.47,2024-07-09
7,Green Chilli,40.98,2024-07-10
7,Green Chilli,39.34,2024-07-11
7,Green Chilli,36.18,2024-07-12
7,Green Chilli,37.26,2024-07-13
7,Green Chilli,44.72,2024-07-14
7,Green Chilli,37.67,2024-07-15
7,Green Chilli,39.64,2024-07-16
7,Green Chilli,44.76,2024-07-17
7,Green Chilli,42.02,2024-07-18
7,Green Chilli,38.98,2024-07-19
7,Green Chilli,36.72,2024-07-20
7,Green Chilli,43.92,2024-07-21
7,Green Chilli,41.76,2024-07-22
7,Green Chilli,41.88,2024-07-23
7,Green Chilli,43.41,2024-07-24
7,Green Chilli,43.17,2024-07-25
7,Green Chilli,38.09,2024-07-26
7,Green Chilli,37.75,2024-07-27
7,Green Chilli,37.84,2024-07-28
7,Green Chilli,39.14,2024-07-29
7,Green Chilli,42.49,2024-07-30
7,Green Chilli,36.29,2024-07-31
7,Green Chilli,44.62,2024-08-01
7,Green Chilli,45.31,2024-08-02
7,Green Chilli,37.27,2024-08-03
7,Green Chilli,40.62,2024-08-04
7,Green Chilli,41.03,2024-08-05
7,Green Chilli,39.7,2024-08-06
7,Green Chilli,37.59,2024-08-07
7,Green Chilli,43.93,2024-08-08
7,Green Chilli,44.57,2024-08-09
7,Green Chilli,40.68,2024-08-10
7,Green Chilli,37.41,2024-08-11
7,Green Chilli,36.15,2024-08-12
7,Green Chilli,40.03,2024-08-13
7,Green Chilli,42.27,2024-08-14
7,Green Chilli,38.95,2024-08-15
7,Green Chilli,41.31,2024-08-16
7,Green Chilli,36.28,2024-08-17
7,Green Chilli,36.48,2024-08-18
7,Green Chilli,42.04,2024-08-19
7,Green Chilli,44.03,2024-08-20
7,Green Chilli,42.42,2024-08-21
7,Green Chilli,41.52,2024-08-22
7,Green Chilli,39.21,2024-08-23
7,Green Chilli,44.29,2024-08-24
7,Green Chilli,37.81,2024-08-25
7,Green Chilli,37.15,2024-08-26
7,Green Chilli,40.99,2024-08-27
7,Green Chilli,37.58,2024-08-28
7,Green Chilli,44.24,2024-08-29
7,Green Chilli,42.12,2024-08-30
7,Green Chilli,40.65,2024-08-31
7,Green Chilli,39.31,2024-09-01
7,Green Chilli,41.05,2024-09-02
7,Green Chilli,38.44,2024-09-03
7,Green Chilli,38.5,2024-09-04
7,Green Chilli,40.59,2024-09-05
7,Green Chilli,42.43,2024-09-06
7,Green Chilli,38.33,2024-09-07
7,Green Chilli,44.42,2024-09-08
7,Green Chilli,45.21,2024-09-09
7,Green Chilli,41.15,2024-09-10
7,Green Chilli,36.24,2024-09-11
7,Green Chilli,36.89,2024-09-12
7,Green Chilli,40.41,2024-09-13
7,Green Chilli,44.79,2024-09-14
7,Green Chilli,42.37,2024-09-15
7,Green Chilli,42.77,2024-09-16
7,Green Chilli,41.35,2024-09-17
7,Green Chilli,41.39,2024-09-18
7,Green Chilli,45.0,2024-09-19
7,Green Chilli,36.14,2024-09-20
7,Green Chilli,41.42,2024-09-21
7,Green Chilli,40.87,2024-09-22
7,Green Chilli,38.99,2024-09-23
7,Green Chilli,38.04,2024-09-24
7,Green Chilli,45.09,2024-09-25
7,Green Chilli,37.02,2024-09-26
7,Green Chilli,38.2,2024-09-27
7,Green Chilli,41.59,2024-09-28
7,Green Chilli,37.48,2024-09-29
7,Green Chilli,42.17,2024-09-30
7,Green Chilli,44.27,2024-10-01
7,Green Chilli,41.17,2024-10-02
7,Green Chilli,40.05,2024-10-03
7,Green Chilli,45.86,2024-10-04
7,Green Chilli,41.42,2024-10-05
7,Green Chilli,41.99,2024-10-06
7,Green Chilli,44.45,2024-10-07
7,Green Chilli,41.14,2024-10-08
7,Green Chilli,36.33,2024-10-09
7,Green Chilli,44.85,2024-10-10
7,Green Chilli,39.45,2024-10-11
7,Green Chilli,36.03,2024-10-12
7,Green Chilli,41.18,2024-10-13
7,Green Chilli,44.38,2024-10-14
7,Green Chilli,42.08,2024-10-15
7,Green Chilli,41.18,2024-10-16
7,Green Chilli,37.16,2024-10-17
7,Green Chilli,41.09,2024-10-18
7,Green Chilli,40.86,2024-10-19
7,Green Chilli,42.75,2024-10-20
7,Green Chilli,45.46,2024-10-21
7,Green Chilli,43.34,2024-10-22
7,Green Chilli,45.1,2024-10-23
7,Green Chilli,42.34,2024-10-24
7,Green Chilli,45.79,2024-10-25
7,Green Chilli,43.42,2024-10-26
7,Green Chilli,36.73,2024-10-27
7,Green Chilli,42.31,2024-10-28
7,Green Chilli,42.49,2024-10-29
7,Green Chilli,44.61,2024-10-30
7,Green Chilli,38.23,2024-10-31
7,Green Chilli,39.52,2024-11-01
7,Green Chilli,43.3,2024-11-02
7,Green Chilli,41.6,2024-11-03
7,Green Chilli,42.55,2024-11-04
7,Green Chilli,45.77,2024-11-05
7,Green Chilli,42.98,2024-11-06
7,Green Chilli,44.46,2024-11-07
7,Green Chilli,41.67,2024-11-08
7,Green Chilli,37.09,2024-11-09
7,Green Chilli,43.63,2024-11-10
7,Green Chilli,40.64,2024-11-11
7,Green Chilli,37.93,2024-11-12
7,Green Chilli,40.09,2024-11-13
7,Green Chilli,37.04,2024-11-14
7,Green Chilli,39.05,2024-11-15
7,Green Chilli,42.61,2024-11-16
7,Green Chilli,44.96,2024-11-17
7,Green Chilli,43.21,2024-11-18
7,Green Chilli,45.17,2024-11-19
7,Green Chilli,44.75,2024-11-20
7,Green Chilli,41.2,2024-11-21
7,Green Chilli,37.58,2024-11-22
7,Green Chilli,40.73,2024-11-23
7,Green Chilli,38.63,2024-11-24
7,Green Chilli,36.7,2024-11-25
7,Green Chilli,43.07,2024-11-26
7,Green Chilli,43.67,2024-11-27
7,Green Chilli,37.82,2024-11-28
7,Green Chilli,43.83,2024-11-29
7,Green Chilli,36.72,2024-11-30
7,Green Chilli,43.46,2024-12-01
7,Green Chilli,42.36,2024-12-02
7,Green Chilli,39.43,2024-12-03
7,Green Chilli,39.73,2024-12-04
7,Green Chilli,38.22,2024-12-05
7,Green Chilli,44.71,2024-12-06
7,Green Chilli,36.39,2024-12-07
7,Green Chilli,36.25,2024-12-08
7,Green Chilli,42.8,2024-12-09
7,Green Chilli,40.29,2024-12-10
7,Green Chilli,41.41,2024-12-11
7,Green Chilli,43.4,2024-12-12
7,Green Chilli,38.04,2024-12-13
7,Green Chilli,37.12,2024-12-14
7,Green Chilli,43.72,2024-12-15
7,Green Chilli,37.13,2024-12-16
7,Green Chilli,43.2,2024-12-17
7,Green Chilli,39.15,2024-12-18
7,Green Chilli,44.22,2024-12-19
7,Green Chilli,39.87,2024-12-20
7,Green Chilli,38.18,2024-12-21
7,Green Chilli,43.28,2024-12-22
7,Green Chilli,43.62,2024-12-23
7,Green Chilli,41.71,2024-12-24
7,Green Chilli,43.38,2024-12-25
7,Green Chilli,42.82,2024-12-26
7,Green Chilli,39.55,2024-12-27
7,Green Chilli,41.49,2024-12-28
7,Green Chilli,44.09,2024-12-29
7,Green Chilli,37.66,2024-12-30
7,Green Chilli,44.78,2024-12-31
7,Green Chilli,44.52,2025-01-01
7,Green Chilli,41.87,2025-01-02
7,Green Chilli,44.18,2025-01-03
7,Green Chilli,43.49,2025-01-04
7,Green Chilli,36.59,2025-01-05
7,Green Chilli,43.89,2025-01-06
7,Green Chilli,37.61,2025-01-07
7,Green Chilli,37.82,2025-01-08
7,Green Chilli,42.58,2025-01-09
7,Green Chilli,45.63,2025-01-10
7,Green Chilli,38.77,2025-01-11
7,Green Chilli,42.28,2025-01-12
7,Green Chilli,36.1,2025-01-13
7,Green Chilli,42.86,2025-01-14
7,Green Chilli,36.97,2025-01-15
7,Green Chilli,45.68,2025-01-16
7,Green Chilli,38.18,2025-01-17
7,Green Chilli,38.64,2025-01-18
7,Green Chilli,43.04,2025-01-19
7,Green Chilli,37.01,2025-01-20
7,Green Chilli,44.77,2025-01-21
7,Green Chilli,38.51,2025-01-22
7,Green Chilli,40.14,2025-01-23
7,Green Chilli,38.8,2025-01-24
7,Green Chilli,41.9,2025-01-25
7,Green Chilli,36.35,2025-01-26
7,Green Chilli,44.47,2025-01-27
7,Green Chilli,45.2,2025-01-28
7,Green Chilli,43.77,2025-01-29
7,Green Chilli,36.34,2025-01-30
7,Green Chilli,43.43,2025-01-31
7,Green Chilli,37.94,2025-02-01
7,Green Chilli,41.06,2025-02-02
7,Green Chilli,39.5,2025-02-03
7,Green Chilli,42.91,2025-02-04
7,Green Chilli,45.83,2025-02-05
7,Green Chilli,39.37,2025-02-06
7,Green Chilli,38.42,2025-02-07
7,Green Chilli,43.86,2025-02-08
7,Green Chilli,39.47,2025-02-09
7,Green Chilli,37.18,2025-02-10
7,Green Chilli,37.98,2025-02-11
7,Green Chilli,40.12,2025-02-12
7,Green Chilli,38.05,2025-02-13
7,Green Chilli,42.93,2025-02-14
7,Green Chilli,43.91,2025-02-15
7,Green Chilli,45.57,2025-02-16
7,Green Chilli,45.29,2025-02-17
7,Green Chilli,38.19,2025-02-18
7,Green Chilli,41.21,2025-02-19
7,Green Chilli,38.7,2025-02-20
7,Green Chilli,37.56,2025-02-21
7,Green Chilli,39.35,2025-02-22
7,Green Chilli,39.55,2025-02-23
7,Green Chilli,38.98,2025-02-24
7,Green Chilli,40.27,2025-02-25
7,Green Chilli,42.43,2025-02-26
7,Green Chilli,45.41,2025-02-27
7,Green Chilli,44.53,2025-02-28
7,Green Chilli,39.66,2025-03-01
7,Green Chilli,44.09,2025-03-02
7,Green Chilli,43.61,2025-03-03
7,Green Chilli,45.03,2025-03-04
7,Green Chilli,40.58,2025-03-05
7,Green Chilli,40.45,2025-03-06
7,Green Chilli,40.17,2025-03-07
7,Green Chilli,40.89,2025-03-08
7,Green Chilli,39.1,2025-03-09
7,Green Chilli,39.25,2025-03-10
7,Green Chilli,36.59,2025-03-11
7,Green Chilli,42.92,2025-03-12
7,Green Chilli,38.0,2025-03-13
7,Green Chilli,42.86,2025-03-14
7,Green Chilli,39.79,2025-03-15
7,Green Chilli,39.28,2025-03-16
7,Green Chilli,42.68,2025-03-17
7,Green Chilli,37.12,2025-03-18
7,Green Chilli,45.52,2025-03-19
7,Green Chilli,39.92,2025-03-20
7,Green Chilli,36.22,2025-03-21
7,Green Chilli,42.83,2025-03-22
7,Green Chilli,39.4,2025-03-23
7,Green Chilli,45.78,2025-03-24
7,Green Chilli,40.32,2025-03-25
7,Green Chilli,39.5,2025-03-26
7,Green Chilli,44.68,2025-03-27
7,Green Chilli,40.17,2025-03-28
7,Green Chilli,38.01,2025-03-29
7,Green Chilli,43.14,2025-03-30
7,Green Chilli,41.07,2025-03-31
7,Green Chilli,38.23,2025-04-01
7,Green Chilli,40.98,2025-04-02
7,Green Chilli,43.44,2025-04-03
7,Green Chilli,36.02,2025-04-04
7,Green Chilli,44.24,2025-04-05
7,Green Chilli,41.34,2025-04-06
7,Green Chilli,40.74,2025-04-07
7,Green Chilli,43.76,2025-04-08
7,Green Chilli,44.49,2025-04-09
7,Green Chilli,45.62,2025-04-10
7,Green Chilli,37.74,2025-04-11
7,Green Chilli,44.7,2025-04-12
7,Green Chilli,38.08,2025-04-13
7,Green Chilli,42.61,2025-04-14
7,Green Chilli,42.56,2025-04-15
7,Green Chilli,39.85,2025-04-16
7,Green Chilli,43.27,2025-04-17
7,Green Chilli,43.25,2025-04-18
7,Green Chilli,35.99,2025-04-19
7,Green Chilli,45.45,2025-04-20
7,Green Chilli,40.79,2025-04-21
7,Green Chilli,43.16,2025-04-22
7,Green Chilli,42.31,2025-04-23
7,Green Chilli,41.64,2025-04-24
7,Green Chilli,38.65,2025-04-25
7,Green Chilli,42.24,2025-04-26
7,Green Chilli,37.76,2025-04-27
7,Green Chilli,43.5,2025-04-28
7,Green Chilli,43.43,2025-04-29
7,Green Chilli,37.47,2025-04-30
7,Green Chilli,41.8,2025-05-01
7,Green Chilli,36.11,2025-05-02
7,Green Chilli,36.32,2025-05-03
7,Green Chilli,41.86,2025-05-04
7,Green Chilli,40.63,2025-05-05
7,Green Chilli,43.52,2025-05-06
7,Green Chilli,40.94,2025-05-07
7,Green Chilli,43.33,2025-05-08
7,Green Chilli,42.7,2025-05-09
7,Green Chilli,44.75,2025-05-10
7,Green Chilli,37.98,2025-05-11
7,Green Chilli,39.33,2025-05-12
7,Green Chilli,42.28,2025-05-13
7,Green Chilli,37.55,2025-05-14
7,Green Chilli,42.0,2025-05-15
7,Green Chilli,43.69,2025-05-16
7,Green Chilli,41.28,2025-05-17
7,Green Chilli,38.47,2025-05-18
7,Green Chilli,36.44,2025-05-19
7,Green Chilli,40.99,2025-05-20
7,Green Chilli,40.38,2025-05-21
7,Green Chilli,37.53,2025-05-22
7,Green Chilli,41.04,2025-05-23
7,Green Chilli,43.36,2025-05-24
7,Green Chilli,41.64,2025-05-25
7,Green Chilli,40.44,2025-05-26
7,Green Chilli,38.23,2025-05-27
7,Green Chilli,43.74,2025-05-28
7,Green Chilli,43.45,2025-05-29
7,Green Chilli,37.75,2025-05-30
7,Green Chilli,45.92,2025-05-31
7,Green Chilli,42.24,2025-06-01
7,Green Chilli,45.09,2025-06-02
7,Green Chilli,38.68,2025-06-03
7,Green Chilli,35.98,2025-06-04
7,Green Chilli,41.26,2025-06-05
7,Green Chilli,36.84,2025-06-06
7,Green Chilli,42.67,2025-06-07
7,Green Chilli,39.17,2025-06-08
7,Green Chilli,41.41,2025-06-09
7,Green Chilli,37.47,2025-06-10
7,Green Chilli,41.03,2025-06-11
7,Green Chilli,40.41,2025-06-12
7,Green Chilli,40.35,2025-06-13
7,Green Chilli,37.68,2025-06-14
7,Green Chilli,38.63,2025-06-15
7,Green Chilli,38.46,2025-06-16
7,Green Chilli,38.06,2025-06-17
7,Green Chilli,41.3,2025-06-18
7,Green Chilli,41.1,2025-06-19
7,Green Chilli,42.85,2025-06-20
7,Green Chilli,44.18,2025-06-21
7,Green Chilli,43.44,2025-06-22
7,Green Chilli,43.11,2025-06-23
7,Green Chilli,40.01,2025-06-24
7,Green Chilli,42.23,2025-06-25
7,Green Chilli,38.12,2025-06-26
7,Green Chilli,43.16,2025-06-27
7,Green Chilli,41.07,2025-06-28
7,Green Chilli,42.01,2025-06-29
7,Green Chilli,40.26,2025-06-30
7,Green Chilli,41.56,2025-07-01
7,Green Chilli,45.03,2025-07-02
7,Green Chilli,37.98,2025-07-03
7,Green Chilli,44.94,2025-07-04
7,Green Chilli,39.71,2025-07-05
7,Green Chilli,45.17,2025-07-06
7,Green Chilli,40.88,2025-07-07
7,Green Chilli,38.64,2025-07-08
7,Green Chilli,43.22,2025-07-09
7,Green Chilli,41.69,2025-07-10
7,Green Chilli,39.79,2025-07-11
7,Green Chilli,44.75,2025-07-12
7,Green Chilli,37.9,2025-07-13
7,Green Chilli,44.01,2025-07-14
7,Green Chilli,42.42,2025-07-15
7,Green Chilli,45.42,2025-07-16
7,Green Chilli,44.8,2025-07-17
7,Green Chilli,44.35,2025-07-18
7,Green Chilli,36.31,2025-07-19
7,Green Chilli,38.62,2025-07-20
7,Green Chilli,42.81,2025-07-21
7,Green Chilli,44.52,2025-07-22
7,Green Chilli,44.76,2025-07-23
7,Green Chilli,37.87,2025-07-24
7,Green Chilli,36.89,2025-07-25
7,Green Chilli,45.9,2025-07-26
7,Green Chilli,40.57,2025-07-27
7,Green Chilli,45.15,2025-07-28
7,Green Chilli,43.95,2025-07-29
7,Green Chilli,39.02,2025-07-30
7,Green Chilli,42.74,2025-07-31
